fit_model_type,model_parameter,subject,bootstrap_num,fit_value
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,95,0.2789744734764099
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,15,1.8732318878173828
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,15,0.04695889353752136
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,15,0.03273550048470497
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,15,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,15,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,15,0.024081610143184662
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,15,-0.07981010526418686
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,15,0.3194364607334137
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,15,0.00321364332921803
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,15,0.1244748830795288
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,15,0.2701976299285889
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,0,1.7699545621871948
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,0,0.03725942224264145
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,0,0.016241015866398808
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,0,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,0,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,0,0.05966730788350105
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,0,-0.08663599193096161
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,0,0.16465812921524048
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,0,0.02716956846415997
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,0,0.1510772854089737
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,0,0.2619263827800751
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,71,1.690019607543945
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,71,0.04273273050785065
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,71,0.03395800292491913
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,71,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,71,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,71,0.05469270050525665
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,71,-0.059033274650573724
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,71,0.13268697261810306
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,71,-0.04042094573378563
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,71,0.1324240267276764
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,71,0.2824206054210663
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,27,1.92928409576416
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,27,0.035691097378730774
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,27,0.025482652708888054
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,27,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,27,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,27,0.03398154303431511
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,27,-0.07479590177536011
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,27,0.2292999625205993
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,27,0.04650373384356499
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,27,0.13329701125621796
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,27,0.2903511226177216
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,98,1.7665388584136963
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,98,0.04485012590885162
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,98,0.022467264905571938
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,98,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,98,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,98,0.02568869292736053
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,98,-0.06187994778156281
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,98,0.2062160223722458
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,98,0.004996771458536386
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,98,0.1189078837633133
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,98,0.3125874996185303
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,54,1.8533703088760376
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,54,0.02142604999244213
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,54,0.02913747355341912
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,54,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,54,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,54,0.04454275593161583
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,54,-0.04969064146280289
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,54,0.2383672595024109
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,54,0.035589493811130524
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,54,0.1437762826681137
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,54,0.2546187937259674
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,70,1.909503698348999
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,70,0.02895640581846237
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,70,0.01447129901498556
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,70,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,70,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,70,0.04857506975531578
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,70,-0.07911667227745056
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,70,0.21938906610012046
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,70,0.0006008197087794543
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,70,0.1465560346841812
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,70,0.25400882959365845
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,58,1.7549808025360107
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,58,0.0505187027156353
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,58,0.028128914535045624
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,58,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,58,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,58,0.047255389392375946
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,58,-0.07710569351911545
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,58,0.10488295555114746
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,58,-0.03026245534420013
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,58,0.11966320127248765
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,58,0.3316330313682556
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,29,1.837212085723877
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,29,0.0225359071046114
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,29,0.020011043176054955
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,29,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,29,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,29,0.053458958864212036
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,29,-0.05193063244223595
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,29,0.2658137679100037
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,29,0.01976848393678665
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,29,0.1458679586648941
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,29,0.24095743894577026
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,88,1.7752692699432373
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,88,0.021966923028230667
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,88,0.010564870201051235
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,88,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,88,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,88,0.04658723250031471
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,88,-0.06636468321084976
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,88,0.19429494440555573
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,88,-0.02348695695400238
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,88,0.14100679755210874
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,88,0.2877320349216461
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,68,1.695673584938049
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,68,0.05979306623339652
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,68,0.02223488688468933
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,68,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,68,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,68,0.0540725365281105
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,68,-0.09279584139585496
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,68,0.14711208641529086
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,68,-0.06946639716625214
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,68,0.12762556970119476
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,68,0.29356491565704346
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,96,1.8144421577453607
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,96,0.033629629760980606
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,96,0.01825007796287537
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,96,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,96,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,96,0.024316808208823204
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,96,-0.0655280202627182
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,96,0.11448536813259125
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,96,-0.02761392295360565
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,96,0.15191616117954254
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,96,0.27088114619255066
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,69,1.877402663230896
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,69,0.04012677073478699
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,69,0.03367049992084503
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,69,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,69,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,69,0.040282737463712685
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,69,-0.0722401812672615
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,69,0.08000759780406952
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,69,0.009390740655362606
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,69,0.14208002388477325
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,69,0.272733211517334
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,22,1.7294247150421145
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,22,0.03689244017004967
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,22,0.026552656665444367
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,22,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,22,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,22,0.042771611362695694
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,22,-0.051128711551427834
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,22,0.1730634868144989
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,22,-0.016791947185993198
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,22,0.12012578547000885
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,22,0.31536903977394104
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,86,1.9147201776504519
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,86,0.0418546199798584
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,86,0.012416334822773932
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,86,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,86,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,86,0.029436938464641568
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,86,-0.07463951408863068
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,86,0.2284253537654877
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,86,0.017884058877825737
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,86,0.13720810413360596
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,86,0.28337258100509644
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,37,1.6962794065475464
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,37,0.04649636521935463
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,37,0.014865501783788202
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,37,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,37,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,37,0.048030529171228416
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,37,-0.07808385044336319
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,37,0.15562692284584045
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,37,0.0021491094958037147
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,37,0.12183019518852235
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,37,0.330981582403183
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,85,1.9150692224502563
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,85,0.032538361847400665
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,85,0.028588971123099324
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,85,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,85,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,85,0.03649827465415001
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,85,-0.07281739264726639
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,85,0.23635829985141754
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,85,-0.031712386757135384
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,85,0.13501591980457306
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,85,0.2794346213340759
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,83,1.862002730369568
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,83,0.0269441157579422
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,83,0.01974665001034737
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,83,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,83,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,83,0.03900134563446045
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,83,-0.05155809223651886
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,83,0.17277148365974426
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,83,0.024628179147839543
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,83,0.14032979309558868
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,83,0.3026914596557617
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,11,1.7999106645584106
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,11,0.045021865516901016
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,11,0.01822455786168576
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,11,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,11,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,11,0.05823226273059845
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,11,-0.08291661739349365
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,11,0.2131674885749817
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,11,-0.034362614154815674
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,11,0.14195074141025546
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,11,0.2567944824695587
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,41,1.7064391374588013
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,41,0.03391098603606224
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,41,0.023281659930944443
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,41,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,41,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,41,0.04760918021202088
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,41,-0.06794262677431108
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,41,0.14379101991653442
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,41,-0.02930648252367973
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,41,0.1404089331626892
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,41,0.2744121551513672
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,42,1.7760424613952637
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,42,0.041580479592084885
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,42,0.02149149402976036
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,42,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,42,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,42,0.041936036199331284
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,42,-0.07169658690690994
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,42,0.1937173306941986
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,42,-0.0338294692337513
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,42,0.14016737043857574
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,42,0.2697309255599976
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,76,1.6675223112106323
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,76,0.03711733967065811
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,76,0.025651104748249054
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,76,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,76,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,76,0.04553960263729096
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,76,-0.05310820415616036
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,76,0.19024492800235748
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,76,0.02220618538558483
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,76,0.1337457299232483
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,76,0.29107046127319336
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,93,1.7524337768554688
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,93,0.039727870374917984
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,93,0.01492209080606699
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,93,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,93,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,93,0.036599449813365936
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,93,-0.06421568989753723
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,93,0.14789345860481262
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,93,-0.00416299467906356
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,93,0.1203855574131012
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,93,0.3362438380718231
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,28,1.784859299659729
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,28,0.02624836564064026
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,28,0.030207622796297073
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,28,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,28,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,28,0.04616367816925049
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,28,-0.058423522859811776
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,28,0.13982319831848145
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,28,0.015899861231446266
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,28,0.14597904682159424
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,28,0.273918092250824
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,51,1.9691431522369385
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,51,0.03389771282672882
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,51,0.03519967570900917
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,51,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,51,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,51,0.04191213101148605
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,51,-0.07349420338869095
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,51,0.13202807307243347
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,51,0.02365357987582684
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,51,0.14214682579040527
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,51,0.2725716829299927
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,7,1.7854942083358765
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,7,0.044302985072135925
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,7,0.02009490504860878
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,7,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,7,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,7,0.040801819413900375
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,7,-0.08352779597043991
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,7,0.11537817120552064
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,7,-0.01188721973448992
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,7,0.13521111011505127
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,7,0.31111207604408264
full_donut_period-full_amps-absolute,sigma,sub-wlsubj007,79,1.6771427392959597
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj007,79,0.03399822488427162
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj007,79,0.02542879432439804
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj007,79,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj007,79,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj007,79,0.03527846559882164
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj007,79,-0.037360075861215584
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj007,79,0.09595053642988204
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj007,79,0.021080190315842632
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj007,79,0.1340063214302063
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj007,79,0.32041022181510925
